"birth_city","birth_country","bc_name","count"
"RUTIGLIANO","137","Italien",2
"RYBNO","152","Polen",2
"S. KOCHISAR","163","Türkei",2
"S. MOST","122","Bosnien und Herzegowina",2
"S.-KOCHISAR","163","Türkei",2
"S.KOCHISAR","163","Türkei",2
"SAADNAYEL","451","Libanon",2
"SAAN AL KABLI","475","Syrien",2
"SABADELL","161","Spanien",2
"SABHA","248","Libyen",2
"SABZEVAR","439","Iran",2
"SACELE","154","Rumänien",2
"SACENI","154","Rumänien",2
"SADAD","475","Syrien",2
"SADDIKINE","451","Libanon",2
"SAFI","252","Marokko",2
"SAHBERAT","163","Türkei",2
"SAHIL","475","Syrien",2
"SAID ZENAB","475","Syrien",2
"SAIDA","475","Syrien",2
"SAIDA ZAINAB","475","Syrien",2
"SAIDA ZAINB","475","Syrien",2
"SAIF ALI","475","Syrien",2
"SAIMBEYLI","163","Türkei",2
"SAINT-CLOUD","129","Frankreich",2
"SAINT-DENIS","129","Frankreich",2
"SAKBA","475","Syrien",2
"SAKIET SIDI YOUSSEF","285","Tunesien",2
"SAKO","438","Irak",2
"SAKON NAKHON","476","Thailand",2
"SALAHUDDIN","438","Irak",2
"SALAMANCA","161","Spanien",2
"SALAMIEH","475","Syrien",2
"SALCIA","154","Rumänien",2
"SALDUS","139","Lettland",2
"SALERNO","137","Italien",2
"SALIMA","256","Malawi",2
"SALKHAD","475","Syrien",2
"SALLABAJE","150","Kosovo",2
"SALONIKI","134","Griechenland",2
"SALONTA","154","Rumänien",2
"SALOU","161","Spanien",2
"SALPAZARI","163","Türkei",2
"SALTPOND","238","Ghana",2
"SALTUKLU","163","Türkei",2
"SALVADOR-BAHIA","327","Brasilien",2
"SAMANGAN","423","Afghanistan",2
"SAMARA","160","Russische Föderation",2
"SAMARSKOJE","444","Kasachstan",2
"SAMDANIA","475","Syrien",2
"SAMUT PRAKAN","476","Thailand",2
"SAN CONO","137","Italien",2
"SAN FRANCISCO","368","Vereinigte Staaten",2
"SAN JUAN DE LA MAGUANA","335","Dominikanische Republik",2
"SAN ROQUE","462","Philippinen",2
"SANA'A","421","Jemen",2
"SANCHEZ","335","Dominikanische Republik",2
"SANDOMIERZ","152","Polen",2
"SANJAK KIKIYA","475","Syrien",2
"SANJAR","438","Irak",2
"SANKORE","247","Liberia",2
"SANNICOLAU MARE","154","Rumänien",2
"SANNIKI","152","Polen",2
"SANT'OMERO","137","Italien",2
"SANTA BARBARA","367","Venezuela",2
"SANTA FE","353","Mexiko",2
"SANTA MARTA","349","Kolumbien",2
"SANTIAGO","332","Chile",2
"SANTIAGO DE CHILE","332","Chile",2
"SANTO ANDRE","153","Portugal",2
"SAO JOAQUIM","327","Brasilien",2
"SAPELE","232","Nigeria",2
"SAQBA","475","Syrien",2
"SARAGOSSA","161","Spanien",2
"SARAJEVO","130","Kroatien",2
"SARAJEVO","138","Jugoslawien, Bundesrepublik",2
"SARAJEVO","170","Serbien",2
"SARAKEB","475","Syrien",2
"SARAQEB","475","Syrien",2
"SARATA-MERESENI","146","Moldau",2
"SARATOV","160","Russische Föderation",2
"SARATOWKA","444","Kasachstan",2
"SARAY","163","Türkei",2
"SARBALA","160","Russische Föderation",2
"SARI","439","Iran",2
"SARIKAYA","163","Türkei",2
"SARIZ","163","Türkei",2
"SARJA","475","Syrien",2
"SARKAND","444","Kasachstan",2
"SARKIKARAAGAC","163","Türkei",2
"SARMADA","475","Syrien",2
"SARNY","166","Ukraine",2
"SARY-AGATSCH","444","Kasachstan",2
"SASCHIZ","154","Rumänien",2
"SAT. BARBULESTI","154","Rumänien",2
"SATIKOY","163","Türkei",2
"SATOBOLSK","444","Kasachstan",2
"SATORALJAUJHELY","165","Ungarn",2
"SATPAJEW","444","Kasachstan",2
"SAULT STE MARIE","348","Kanada",2
"SAVAR","165","Ungarn",2
"SAVENI","154","Rumänien",2
"SAWAI MADHOPUR","436","Indien",2
"SAWANA","451","Libanon",2
"SAYCA","163","Türkei",2
"SAYDNAYA","475","Syrien",2
"SAYEDA ZAINAB","475","Syrien",2
"SAYIDA ZEINAB","475","Syrien",2
"SBAINEH","475","Syrien",2
"SBEINEH","475","Syrien",2
"SBIBA","285","Tunesien",2
"SBOUYA","252","Marokko",2
"SCHACHTY","160","Russische Föderation",2
"SCHAESBERG","148","Niederlande",2
"SCHALI","160","Russische Föderation",2
"SCHEKHAN","438","Irak",2
"SCHESQASGHAN","444","Kasachstan",2
"SCHEXAN NINAWA","438","Irak",2
"SCHIRAS","439","Iran",2
"SCHIRNOWSK","160","Russische Föderation",2
"SCHISCHKINKA","444","Kasachstan",2
"SCHITOMIR","166","Ukraine",2
"SCHOLYMBET","444","Kasachstan",2
"SCHUBARKUL","444","Kasachstan",2
"SCHUTSCHINSK","444","Kasachstan",2
"SCHWAZ","151","Österreich",2
"SCHYMKENT","444","Kasachstan",2
"SCHYTOMYR OBL.","166","Ukraine",2
"SEBES","154","Rumänien",2
"SEBHA","248","Libyen",2
"SEBIS","154","Rumänien",2
"SEC. 4","154","Rumänien",2
"SEC.5","154","Rumänien",2
"SEGANGAN","252","Marokko",2
"SEGARCEA","154","Rumänien",2
"SEGRATE","137","Italien",2
"SEIPUNU","142","Litauen",2
"SELOUAN","252","Marokko",2
"SEMENOWKA","160","Russische Föderation",2
"SEMSILER","163","Türkei",2
"SENKAYA","163","Türkei",2
"SENOKOS","144","Nordmazedonien",2
"SENTA","170","Serbien",2
"SEOUL","467","Korea, Republik",2
"SERACHS","471","Turkmenistan",2
"SERBIEN MONTENEGRO","170","Serbien",2
"SERBIEN-MONTENEGRO","170","Serbien",2
"SEREKUNDA","237","Gambia",2
"SERGHAIA","475","Syrien",2
"SERGHAYA","475","Syrien",2
"SERPENI","146","Moldau",2
"SERRES","134","Griechenland",2
"SERRON","134","Griechenland",2
"SERT","475","Syrien",2
"SESTO SAN GIOVANNI","137","Italien",2
"SETE","129","Frankreich",2
"SEUAYDA","475","Syrien",2
"SEWASTOPOL","166","Ukraine",2
"SFANTU GHEORGHE","154","Rumänien",2
"SFARACAK I POSHTEM","150","Kosovo",2
"SFERKE","150","Kosovo",2
"SHAHRIAR","439","Iran",2
"SHAM","475","Syrien",2
"SHANGHAI","479","China",2
"SHARBAN","150","Kosovo",2
"SHARIATPUR","460","Bangladesch",2
"SHARJAH","469","Vereinigte Arabische Emirate",2
"SHARJAR","469","Vereinigte Arabische Emirate",2
"SHEFFIELD","168","Vereinigtes Königreich",2
"SHEIKHAN","438","Irak",2
"SHEMIRAN","439","Iran",2
"SHEOUKH FOUKANI","475","Syrien",2
"SHINGAR","438","Irak",2
"SHINSHAR","475","Syrien",2
"SHIUKH FOUKANI","475","Syrien",2
"SHOMOLU","232","Nigeria",2
"SHOREK","475","Syrien",2
"SHQIPTARE","121","Albanien",2
"SHTIP","144","Nordmazedonien",2
"SHTUPEL","150","Kosovo",2
"SHUTO ORIZARI","144","Nordmazedonien",2
"SHUWA","232","Nigeria",2
"SHYTOMYR","166","Ukraine",2
"SICANLI","163","Türkei",2
"SICHUAN","479","China",2
"SIDCUP","168","Vereinigtes Königreich",2
"SIDI BOUZID","285","Tunesien",2
"SIDI OTHMANE","252","Marokko",2
"SIDI YAHIA EL GHARB","252","Marokko",2
"SIDNEY","523","Australien",2
"SIERAKOW","152","Polen",2
"SIIRT","163","Türkei",2
"SIJARINA","170","Serbien",2
"SILIANA","285","Tunesien",2
"SILISTRA","125","Bulgarien",2
"SILOPI","163","Türkei",2
"SILUTE","142","Litauen",2
"SIMFEROPOL","160","Russische Föderation",2
"SIMLEU SILVANIEI","154","Rumänien",2
"SINCAN","163","Türkei",2
"SINCANLI","163","Türkei",2
"SINDI","438","Irak",2
"SINGAR","438","Irak",2
"SINT-TRUIDEN","124","Belgien",2
"SIRNAK","163","Türkei",2
"SIRSA","436","Indien",2
"SIRULA","144","Nordmazedonien",2
"SIRVINTU","142","Litauen",2
"SITTARD","148","Niederlande",2
"SIVIA","461","Pakistan",2
"SJENICA","170","Serbien",2
"SKAWA","152","Polen",2
"SKENDERAJ","150","Kosovo",2
"SKOPLJE","144","Nordmazedonien",2
"SLADKOWODSK","444","Kasachstan",2
"SLANIC","154","Rumänien",2
"SLIVEN","125","Bulgarien",2
"SLJIVAR","170","Serbien",2
"SLLATINE","121","Albanien",2
"SLLATINE E EPERME","150","Kosovo",2
"SLOBOZIA","154","Rumänien",2
"SLOBOZIA BRADULUI","154","Rumänien",2
"SLOBOZIA-BRADULUI","154","Rumänien",2
"SLOBOZIA-DUSCA","146","Moldau",2
"SLOVINJE","170","Serbien",2
"SLOWJANSK","166","Ukraine",2
"SMEDEREVSKA PALANKA","170","Serbien",2
"SMOLENSK","160","Russische Föderation",2
"SMOLYAN","125","Bulgarien",2
"SOBOWIDZ","152","Polen",2
"SOCHACZEW","152","Polen",2
"SOFIJEWKA","444","Kasachstan",2
"SOGUCAK","163","Türkei",2
"SOHRAU","152","Polen",2
"SOLIKAMSK","160","Russische Föderation",2
"SOLIMAN","285","Tunesien",2
"SOLIN","130","Kroatien",2
"SOMPOLNO","152","Polen",2
"SORGUN","163","Türkei",2
"SOSAN","475","Syrien",2
"SOSNOWITZ","152","Polen",2
"SOSUA","335","Dominikanische Republik",2
"SOUK SEBT OULED NEMMA","252","Marokko",2
"SOUTH CAROLINA","368","Vereinigte Staaten",2
"SOWCHOS SPARTAK","444","Kasachstan",2
"SPARTAK","444","Kasachstan",2
"SPINA ALSUGHRA","475","Syrien",2
"SPITTAL","151","Österreich",2
"SRADK","475","Syrien",2
"SRBIJA","170","Serbien",2
"SREEMANGAL","460","Bangladesch",2
"SREM","152","Polen",2
"SRINAGAR","436","Indien",2
"SRODA SLASKA","152","Polen",2
"ST ANN","355","Jamaika",2
"STADT CHARKIW","166","Ukraine",2
"STANOC I POSHTEM","150","Kosovo",2
"STANTERG","150","Kosovo",2
"STARACHOWICE","152","Polen",2
"STASZOW","152","Polen",2
"STAWROPOL","160","Russische Föderation",2
"STEFANESTI","146","Moldau",2
"STEI","154","Rumänien",2
"STEPANAKERT","422","Armenien",2
"STEPNOE","160","Russische Föderation",2
"STEPNOJ","444","Kasachstan",2
"STOCZEK LUKOWSKI","152","Polen",2
"STOLAC","122","Bosnien und Herzegowina",2
"STOLP","152","Polen",2
"STRASBOURG","129","Frankreich",2
"STRASZEWO","152","Polen",2
"STREHAIA","154","Rumänien",2
"STROVOLOS","181","Zypern",2
"STROVOLOS LEFKOSIA","181","Zypern",2
"STRUMICA","125","Bulgarien",2
"STRZELCE","152","Polen",2
"STRZYZOW","152","Polen",2
"STSCHUTSCHINSK","444","Kasachstan",2
"STURLIC","122","Bosnien und Herzegowina",2
"SUBOTICA","132","Serbien und Montenegro",2
"SUBOWO-POLJANSKI","160","Russische Föderation",2
"SUCHA BESKIDZKA","152","Polen",2
"SUCHAJA BALKA","444","Kasachstan",2
"SUCLEIA","146","Moldau",2
"SUHACA","122","Bosnien und Herzegowina",2
"SUHAREKE","138","Jugoslawien, Bundesrepublik",2
"SUHULUCENI","146","Moldau",2
"SULAIMANIA","438","Irak",2
"SULAIMANYA","438","Irak",2
"SULIKOW","152","Polen",2
"SULTANBEYLI","163","Türkei",2
"SULTANDAGI","163","Türkei",2
"SULTANPUR","436","Indien",2
"SUMATAC","122","Bosnien und Herzegowina",2
"SUMGAIT","425","Aserbaidschan",2
"SUMGAYIT","425","Aserbaidschan",2
"SUMNU","163","Türkei",2
"SUMQAYIT","425","Aserbaidschan",2
"SUMY OBL.","166","Ukraine",2
"SUNGURLU","163","Türkei",2
"SUQAILABIYYA","475","Syrien",2
"SURABAYA","437","Indonesien",2
"SURCIN","170","Serbien",2
"SURDULICA","138","Jugoslawien, Bundesrepublik",2
"SURDULICA","170","Serbien",2
"SURMENE","163","Türkei",2
"SURRE","426","Bhutan",2
"SUVA REKA","170","Serbien",2
"SVAY RIENG","446","Kambodscha",2
"SVERDLOVSK","160","Russische Föderation",2
"SWAIDA","475","Syrien",2
"SWAIDI FAQANI","475","Syrien",2
"SWANSEA","168","Vereinigtes Königreich",2
"SWEDAN AL JAZIRA","475","Syrien",2
"SWEISA","475","Syrien",2
"SWIDNICA","152","Polen",2
"SWITLOWODSK","166","Ukraine",2
"SYANGJA","458","Nepal",2
"SYLHET","460","Bangladesch",2
"SZABADSZALLAS","165","Ungarn",2
"SZAMOCIN","152","Polen",2
"SZCZUCIN","152","Polen",2
"SZCZUCZYN","152","Polen",2
"SZEKESFEHERVAR","165","Ungarn",2
"SZEKSZARD","165","Ungarn",2
"SZIGETVAR","165","Ungarn",2
"SZOMBATHELY","165","Ungarn",2
"T. BALA","121","Albanien",2
"TABARKA","285","Tunesien",2
"TABBANE","451","Libanon",2
"TABQA","475","Syrien",2
"TABRIZ","439","Iran",2
"TABUK","472","Saudi-Arabien",2
"TAFAS","475","Syrien",2
"TAFTIAN","438","Irak",2
"TAGIURA","248","Libyen",2
"TAHIRINI","163","Türkei",2
"TAIB ALFAL","475","Syrien",2
"TAIPEH","995",NA,2
"TAIZ","421","Jemen",2
"TAKEO","446","Kambodscha",2
"TAKORADI","238","Ghana",2
"TAL ABYAD","475","Syrien",2
"TAL AFAR","438","Irak",2
"TAL AHMAR","475","Syrien",2
"TAL ALATAS","475","Syrien",2
"TAL ALWARD","475","Syrien",2
"TAL AWARD SHARKI","475","Syrien",2
"TAL CHAIIR","475","Syrien",2
"TAL GEBBIN","475","Syrien",2
"TAL HAMIS","475","Syrien",2
"TAL MAAROF","475","Syrien",2
"TALAAFAR","438","Irak",2
"TALAAFER","438","Irak",2
"TALBIESA","475","Syrien",2
"TALCA","332","Chile",2
"TALDYKORGAN","444","Kasachstan",2
"TALGAR","444","Kasachstan",2
"TALL KALACH","475","Syrien",2
"TALLIN","127","Estland",2
"TALMANAZ","475","Syrien",2
"TALMANS","475","Syrien",2
"TALMENES","475","Syrien",2
"TAMALE","238","Ghana",2
"TAMASENI","154","Rumänien",2
"TAMMOUN","445","Jordanien",2
"TANAHUN","458","Nepal",2
"TAOUNATE","252","Marokko",2
"TARANOVSKOJE","444","Kasachstan",2
"TARAZ","444","Kasachstan",2
"TARGU BUJOR","154","Rumänien",2
"TARGU FRUMOS","154","Rumänien",2
"TARGU JIU","154","Rumänien",2
"TARNAU","152","Polen",2
"TARNOGROD","152","Polen",2
"TARNOWSKI GORY","152","Polen",2
"TARRAGONA","161","Spanien",2
"TASCHTAGOL","160","Russische Föderation",2
"TASLIOGLU","163","Türkei",2
"TASLIPINAR","163","Türkei",2
"TATVAN","163","Türkei",2
"TAVRICESKOE","444","Kasachstan",2
"TAWOLSCHAN","444","Kasachstan",2
"TAWOLSHAN","444","Kasachstan",2
"TEBOULBA","285","Tunesien",2
"TECHIMAN","238","Ghana",2
"TEHRATHUM","458","Nepal",2
"TEHRI GARHWAL","436","Indien",2
"TEL AAFER","438","Irak",2
"TEL AVIV","441","Israel",2
"TELAFER","438","Irak",2
"TELIMELE","261","Guinea",2
"TELKALAKH","475","Syrien",2
"TELME","163","Türkei",2
"TELSIAI","142","Litauen",2
"TEMA","238","Ghana",2
"TEMESCHBURG","154","Rumänien",2
"TEMIRTAU","444","Kasachstan",2
"TEMSAMAN","252","Marokko",2
"TEMSAMANE","252","Marokko",2
"TENDRARA","252","Marokko",2
"TENNESSEE","368","Vereinigte Staaten",2
"TEPEKOY","163","Türkei",2
"TEPELENE","121","Albanien",2
"TERCAN","163","Türkei",2
"TEREBLECEA","166","Ukraine",2
"TEREK","160","Russische Föderation",2
"TERVEL","125","Bulgarien",2
"TETOVO","120","Jugoslawien",2
"TETUAN","252","Marokko",2
"THAI NGUYEN","432","Vietnam",2
"THAILAND","476","Thailand",2
"THENI","436","Indien",2
"THERAN","439","Iran",2
"TIANJIN","479","China",2
"TIARET","221","Algerien",2
"TIBANA","154","Rumänien",2
"TIBANESTI","154","Rumänien",2
"TIEL","148","Niederlande",2
"TIEN GIANG","432","Vietnam",2
"TIENEN","124","Belgien",2
"TIHMIN","163","Türkei",2
"TILBURG","148","Niederlande",2
"TIMASCHEWSK","160","Russische Föderation",2
"TIRGU BUJOR","154","Rumänien",2
"TIRGU FRUMOS","154","Rumänien",2
"TITOVA MITROVICA","130","Kroatien",2
"TITOVA MITROVICA","150","Kosovo",2
"TIZAMOURINE","252","Marokko",2
"TIZIRHINE","252","Marokko",2
"TIZNIT","252","Marokko",2
"TOBA TEK SINGH","461","Pakistan",2
"TOKIO","442","Japan",2
"TOKMAK","160","Russische Föderation",2
"TOKMOK","450","Kirgisistan",2
"TOMAR","153","Portugal",2
"TOMASZOW MAZOWIECKI","152","Polen",2
"TONSBERG","149","Norwegen",2
"TOPAKLI","163","Türkei",2
"TOPOLYA BACKA TOPOLYA","120","Jugoslawien",2
"TORRE ANNUNZIATA","137","Italien",2
"TORRE- PACHECO","161","Spanien",2
"TORRE-PACHECO","161","Spanien",2
"TORREVIEJA","161","Spanien",2
"TORTUM","163","Türkei",2
"TOULOUSE","129","Frankreich",2
"TOVUZ","425","Aserbaidschan",2
"TP. DA NANG","432","Vietnam",2
"TRAKAI","142","Litauen",2
"TREBISHT-BALA","121","Albanien",2
"TREUBURG","152","Polen",2
"TRIENT","137","Italien",2
"TRIFAWI","475","Syrien",2
"TRINCOMALEE","431","Sri Lanka",2
"TRIPOLI","475","Syrien",2
"TRONDHEIM","149","Norwegen",2
"TRUSESTI","154","Rumänien",2
"TRZAC","122","Bosnien und Herzegowina",2
"TRZEBIATOW","152","Polen",2
"TSAFT","252","Marokko",2
"TSCHARSK","444","Kasachstan",2
"TSCHEREMSCHANKA","160","Russische Föderation",2
"TSCHERNIGOV","166","Ukraine",2
"TSCHERNOWITZ","166","Ukraine",2
"TSCHERVONOPARTIZANSK","166","Ukraine",2
"TSCHITA","160","Russische Föderation",2
"TSCHUJ","450","Kirgisistan",2
"TUCEP","170","Serbien",2
"TUFANBEYLI","163","Türkei",2
"TUIMASY","160","Russische Föderation",2
"TULA","160","Russische Föderation",2
"TUMEN","160","Russische Föderation",2
"TUPKOVIC","122","Bosnien und Herzegowina",2
"TUR","163","Türkei",2
"TURDA","154","Rumänien",2
"TURFULLAR","163","Türkei",2
"TURGUTLU","163","Türkei",2
"TURKU","128","Finnland",2
"TUSHILE","150","Kosovo",2
"TUTIN","170","Serbien",2
"TUTRAKAN","125","Bulgarien",2
"TUZLA","120","Jugoslawien",2
"TVER","160","Russische Föderation",2
"TWER","160","Russische Föderation",2
"TYNNERED","157","Schweden",2
"TYR","451","Libanon",2
"UBERLANDIA","327","Brasilien",2
"UBON RATCHATHANI","476","Thailand",2
"UBURUEKWE","232","Nigeria",2
"UCHTA","160","Russische Föderation",2
"UEFIL","451","Libanon",2
"UGHELLI","232","Nigeria",2
"UGLOWOJE","160","Russische Föderation",2
"UHERSKE HRADISTE","164","Tschechien",2
"UIGE","223","Angola",2
"UM HAWSH","475","Syrien",2
"UM TAMAKH","475","Syrien",2
"UMBRARESTI","154","Rumänien",2
"UMUELE","232","Nigeria",2
"UMUNA","232","Nigeria",2
"UNEYZI","163","Türkei",2
"UNGARN","165","Ungarn",2
"UNGHENI","154","Rumänien",2
"UNIAO SOVIETICA","153","Portugal",2
"URA","475","Syrien",2
"URALSK","444","Kasachstan",2
"URBINO","137","Italien",2
"URDSHAR","444","Kasachstan",2
"URFA","163","Türkei",2
"URLATI","154","Rumänien",2
"URUMQI","479","China",2
"USPENSKIJ","444","Kasachstan",2
"USSR","160","Russische Föderation",2
"UTAH","368","Vereinigte Staaten",2
"UTTAR PRADESH","436","Indien",2
"UWALNOJE","444","Kasachstan",2
"UZEYIR","163","Türkei",2
"UZICE","138","Jugoslawien, Bundesrepublik",2
"UZICE","170","Serbien",2
"UZUMLU","163","Türkei",2
"VALJEVO","170","Serbien",2
"VAN","163","Türkei",2
"VANJU MARE","154","Rumänien",2
"VANNES","129","Frankreich",2
"VARAMIN","439","Iran",2
"VARANY","431","Sri Lanka",2
"VARATIC","146","Moldau",2
"VARES","122","Bosnien und Herzegowina",2
"VAREVO","170","Serbien",2
"VARNAMO","157","Schweden",2
"VART","163","Türkei",2
"VARTO KAYNARCA","163","Türkei",2
"VASSAL","153","Portugal",2
"VAXJO","157","Schweden",2
"VELIKA GATA","122","Bosnien und Herzegowina",2
"VENEMAA","160","Russische Föderation",2
"VENEZIA","137","Italien",2
"VENEZUELA","367","Venezuela",2
"VENTSPILS","139","Lettland",2
"VERIA","134","Griechenland",2
"VERSHEVC","170","Serbien",2
"VEZIRKOPRU","163","Türkei",2
"VICENZA","137","Italien",2
"VICTORIA","154","Rumänien",2
"VICTORIA","262","Kamerun",2
"VIGEVANO","137","Italien",2
"VILA NOVA DE FAMALICAO","153","Portugal",2
"VILLANOVATULO","137","Italien",2
"VILLENEUVE-DE-DURAS","129","Frankreich",2
"VILLEPINTE","129","Frankreich",2
"VINAROS","161","Spanien",2
"VINICA","144","Nordmazedonien",2
"VINKOVCI","130","Kroatien",2
"VIRGINIA","368","Vereinigte Staaten",2
"VITINA","150","Kosovo",2
"VITOMIRICA","150","Kosovo",2
"VITOMIRICE","170","Serbien",2
"VITORIA","161","Spanien",2
"VITORIA DA CONQUISTA","327","Brasilien",2
"VIZZOLO PREDABISSI","137","Italien",2
"VOLYN","166","Ukraine",2
"VORWERK TOBOL","444","Kasachstan",2
"VRANJAK","122","Bosnien und Herzegowina",2
"VRANJE","150","Kosovo",2
"VRATSA","125","Bulgarien",2
"VRBAS","170","Serbien",2
"VRNJACKA BANJA","170","Serbien",2
"VRSEVCE","138","Jugoslawien, Bundesrepublik",2
"VUKOVAR","130","Kroatien",2
"VULCAN","154","Rumänien",2
"WADI EL JAMOUS","451","Libanon",2
"WAKEFIELD","168","Vereinigtes Königreich",2
"WARANGAL","436","Indien",2
"WARDAK","423","Afghanistan",2
"WARRI","232","Nigeria",2
"WASET","438","Irak",2
"WASHINGTON DC","368","Vereinigte Staaten",2
"WEGORZEWO","152","Polen",2
"WEIVEL","451","Libanon",2
"WELYKA OLEXANDRIWKA","166","Ukraine",2
"WEST VIRGINIA","368","Vereinigte Staaten",2
"WIECBORK","152","Polen",2
"WIELBARK","152","Polen",2
"WINDHUK","267","Namibia",2
"WINNICA","166","Ukraine",2
"WINNIPEG","348","Kanada",2
"WINTER HAVEN","368","Vereinigte Staaten",2
"WLADIMIR","160","Russische Föderation",2
"WLADIWOSTOK","160","Russische Föderation",2
"WOLFSBERG","151","Österreich",2
"WOLODARSKOJE","444","Kasachstan",2
"WOLSK","444","Kasachstan",2
"WOLVERHAMPTON","168","Vereinigtes Königreich",2
"WOLYN OBL.","166","Ukraine",2
"WORGL","151","Österreich",2
"WOSWYSCHENKA","444","Kasachstan",2
"WYRZYSK","152","Polen",2
"WYSZKOW","152","Polen",2
"YABROUD","475","Syrien",2
"YAGMURHUYUGU","163","Türkei",2
"YAKACIK","163","Türkei",2
"YAKASINEK","163","Türkei",2
"YAMANLAR","163","Türkei",2
"YARMOUK CAMP","475","Syrien",2
"YARMOUK-CAMP","475","Syrien",2
"YASOTHON","476","Thailand",2
"YAVUZELI","163","Türkei",2
"YAZICI","163","Türkei",2
"YEMBERE THIABE","261","Guinea",2
"YEMBERING","261","Guinea",2
"YEN LOC","432","Vietnam",2
"YENIKAVAK","163","Türkei",2
"YERASKHAHUN","422","Armenien",2
"YEREWAN","422","Armenien",2
"YESILHISAR","163","Türkei",2
"YESILLI","163","Türkei",2
"YESILOVA","163","Türkei",2
"YILANLI","163","Türkei",2
"YOGYAKARTA","437","Indonesien",2
"YUKARIGOCEK","163","Türkei",2
"YUMURTALIK","163","Türkei",2
"YUNUSEMRE","163","Türkei",2
"ZA'TARI","445","Jordanien",2
"ZABADANI","475","Syrien",2
"ZABREN","170","Serbien",2
"ZAGUBICA","170","Serbien",2
"ZAHURA","436","Indien",2
"ZAKIAH","475","Syrien",2
"ZALAEGERSZEG","165","Ungarn",2
"ZAMBROW","152","Polen",2
"ZAMORA","161","Spanien",2
"ZANQOUFA","475","Syrien",2
"ZAPECE","122","Bosnien und Herzegowina",2
"ZAPOROZHYE","166","Ukraine",2
"ZARA","163","Türkei",2
"ZARA","475","Syrien",2
"ZARQA","445","Jordanien",2
"ZASKOK","150","Kosovo",2
"ZAWIA","248","Libyen",2
"ZAWIERCIE","152","Polen",2
"ZAYEDA ZEINAB","475","Syrien",2
"ZDRELO","138","Jugoslawien, Bundesrepublik",2
"ZEGANGANE","252","Marokko",2
"ZELLIN","152","Polen",2
"ZENICA","120","Jugoslawien",2
"ZENICA","138","Jugoslawien, Bundesrepublik",2
"ZENICA","170","Serbien",2
"ZEPCE","122","Bosnien und Herzegowina",2
"ZESTAPHONI","430","Georgien",2
"ZGIERZ","152","Polen",2
"ZHAMBYLSKAYA","444","Kasachstan",2
"ZHARREZ","121","Albanien",2
"ZHITOMIR","166","Ukraine",2
"ZHYTOMYR","166","Ukraine",2
"ZIEGENHALS","152","Polen",2
"ZIELENZIG","152","Polen",2
"ZIMNICEA","154","Rumänien",2
"ZIRARA","252","Marokko",2
"ZIZUN","475","Syrien",2
"ZLITEN","248","Libyen",2
"ZMIGROD","152","Polen",2
"ZNAMENSKOE","160","Russische Föderation",2
"ZNIN","152","Polen",2
"ZOETERMEER","148","Niederlande",2
"ZONDULDAK","163","Türkei",2
"ZOUAIR","252","Marokko",2
"ZUJINCE","170","Serbien",2
"ZUTPHEN","148","Niederlande",2
"ZUWARA","248","Libyen",2
"ZWETNOJE POLE","160","Russische Föderation",2
"A CORUNA","161","Spanien",1
"A. CIGIL","163","Türkei",1
"A. SO PHISAI","476","Thailand",1
"A.CIGIL","163","Türkei",1
"A.FULAR","163","Türkei",1
"AABENRAA","126","Dänemark",1
"AABOD","475","Syrien",1
"AADORF","158","Schweiz",1
"AALBORG","126","Dänemark",1
"AAOUNDE","262","Kamerun",1
"AARAB SEBBAH GHERIS","252","Marokko",1
"AB","154","Rumänien",1
"AB KHANA PARWAN","423","Afghanistan",1
"ABACLIA","146","Moldau",1
"ABAGUR","160","Russische Föderation",1
"ABAINVILLE","129","Frankreich",1
"ABAJ","444","Kasachstan",1
"ABAK","232","Nigeria",1
"ABANO TERME PD","137","Italien",1
"ABAS-EMET","163","Türkei",1
"ABAZA HOSPITAL","475","Syrien",1
"ABBASIYA-KOFA-NAJAF","438","Irak",1
"ABBASSIEH","451","Libanon",1
"ABBIN","475","Syrien",1
"ABBOTTABAD","461","Pakistan",1
"ABDELGHAYA SOUAHEL","252","Marokko",1
"ABDULKADIR KOYU","163","Türkei",1
"ABDULMELIK","163","Türkei",1
"ABERDARE","168","Vereinigtes Königreich",1
"ABEWMAIVO","232","Nigeria",1
